country,date,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,driving,transit,walking
Spain,2020-09-23,-23,-4,9,-25,-27,6,10.92,3.84,-8.06
Spain,2020-09-24,-24,-6,3,-29,-30,7,10.33,0.670000000000002,-9.11
Spain,2020-09-25,-26,-3,-3,-27,-26,6,21.66,2.41,0.780000000000001
Spain,2020-09-26,-30,-7,0,-29,-7,4,15.47,-8.31999999999999,0.430000000000007
Spain,2020-09-27,-33,-8,-6,-33,0,3,3.26,-9.95999999999999,-25.84
Spain,2020-09-28,-20,-3,8,-23,-24,6,0.239999999999995,2.95999999999999,-14.26
Spain,2020-09-29,-22,-3,8,-22,-24,6,1.72,1.3,-14.23
Spain,2020-09-30,-22,0,6,-22,-24,5,2.23,2.75,-14.7
Spain,2020-10-01,-23,2,-1,-22,-22,5,4.01000000000001,4.16,-11.05
Spain,2020-10-02,-29,-3,-25,-24,-22,6,12.33,-0.540000000000006,-10.01
Spain,2020-10-03,-28,-2,-9,-25,-8,5,5.68000000000001,-17.09,-4.3
Spain,2020-10-04,-34,-4,-18,-32,-4,5,-8.13,-18.27,-32.63
Spain,2020-10-05,-20,0,5,-18,-23,5,-4.5,-4.29000000000001,-20.12
Spain,2020-10-06,-22,0,4,-18,-22,5,-2.22,-4.41,-17.97
Spain,2020-10-07,-23,-2,5,-21,-21,5,-0.659999999999997,-4.47,-19.04
Spain,2020-10-08,-20,2,8,-20,-21,4,7.18000000000001,-2.72,-14.72
Spain,2020-10-09,-25,-8,13,-21,-27,5,27.86,-0.469999999999999,-1.06999999999999
Spain,2020-10-10,-29,-1,5,-27,-9,4,18.78,-16.38,4.78
Spain,2020-10-11,-24,6,12,-31,-4,3,4.67,-28.92,-16.23
Spain,2020-10-12,-32,-48,42,-46,-72,14,5.66,-20.64,-30.61
Spain,2020-10-13,-24,7,-2,-19,-22,5,-8.09999999999999,-12.42,-25.71
Spain,2020-10-14,-26,1,-8,-22,-20,7,-8.7,-12.69,-26.51
Spain,2020-10-15,-25,0,-5,-21,-20,6,-7.20999999999999,-13.13,-23.34
Spain,2020-10-16,-29,1,-1,-21,-19,6,2.94,-7.09999999999999,-13.62
Spain,2020-10-17,-34,-5,1,-24,-10,6,-2.84,-18.45,-12.38
Spain,2020-10-18,-38,-6,-2,-30,-6,5,-14.64,-25.81,-38.56
Spain,2020-10-19,-28,-4,0,-21,-20,6,-13.68,-17.36,-31.82
Spain,2020-10-20,-33,-7,-19,-25,-21,8,-14.25,-18.72,-34.27
Spain,2020-10-21,-31,-2,-11,-24,-19,8,-14.28,-18.71,-32.46
Spain,2020-10-22,-32,-3,-19,-24,-20,8,-12.48,-17.85,-32.85
Spain,2020-10-23,-30,3,-6,-21,-19,7,1.47,-6.3,-16.77
Spain,2020-10-24,-36,-4,-6,-26,-12,6,-9.56,-17.4,-19.74
Spain,2020-10-25,-42,-4,-25,-37,-11,6,-23.12,-29.93,-46.92
Spain,2020-10-26,-28,-2,-11,-23,-20,7,-20.14,-22.03,-36.49
Spain,2020-10-27,-30,-1,-10,-22,-20,7,-18.27,-22.19,-35.68
Spain,2020-10-28,-31,0,-6,-24,-19,8,-16.6,-20.52,-34.72
Spain,2020-10-29,-29,3,-3,-23,-20,7,-12.03,-18.48,-33.64
Spain,2020-10-30,-34,3,-6,-26,-21,9,-14.82,-14.8,-27.26
Spain,2020-10-31,-40,-2,-6,-32,-14,9,-26.82,-26.95,-30.39
Spain,2020-11-01,-40,-4,-8,-37,-15,8,-36.78,-35.49,-46.89
Spain,2020-11-02,-35,-21,8,-38,-46,13,-30.36,-27.67,-43.24
Spain,2020-11-03,-33,1,-17,-26,-21,8,-26.67,-25.49,-41.39
Spain,2020-11-04,-36,-2,-26,-30,-21,10,-26.44,-24.67,-42.14
Spain,2020-11-05,-36,-3,-25,-30,-22,10,-23.29,-24.15,-41.86
Spain,2020-11-06,-38,-1,-23,-30,-21,10,-21.49,-15.3,-30.82
Spain,2020-11-07,-47,-7,-30,-39,-20,12,-34.26,-24.49,-36.85
Spain,2020-11-08,-48,-8,-16,-37,-20,9,-40.42,-31.5,-48.39
Spain,2020-11-09,-32,-5,-5,-32,-27,9,-30.52,-30.14,-43.3
Spain,2020-11-10,-37,-3,-6,-26,-22,9,-29.13,-24.6,-42.27
Spain,2020-11-11,-38,-3,-8,-27,-21,9,-27.65,-23.96,-40.4
Spain,2020-11-12,-38,-2,-7,-27,-22,9,-26.42,-21.45,-39.79
Spain,2020-11-13,-40,0,-10,-28,-22,10,-21.37,-10.84,-29.35
Spain,2020-11-14,-48,-7,-23,-37,-21,11,-33.81,-21.47,-35.76
Spain,2020-11-15,-51,-11,-19,-40,-22,10,-42.37,-32.46,-52.34
Spain,2020-11-16,-36,-7,-5,-27,-21,8,-30.46,-25.95,-44.78
Spain,2020-11-17,-37,-5,-3,-26,-21,8,-29.06,-25.66,-42.72
Spain,2020-11-18,-38,-3,-5,-27,-20,9,-27.23,-23.81,-42
Spain,2020-11-19,-37,-2,-11,-27,-21,9,-25.92,-21.86,-39.94
Spain,2020-11-20,-40,0,-13,-27,-20,10,-20.74,-9.77,-30.19
Spain,2020-11-21,-44,-5,-12,-32,-19,10,-30,-17.51,-31.45
Spain,2020-11-22,-48,-7,-13,-36,-21,9,-40.14,-32.3,-51.5
Spain,2020-11-23,-32,-6,-9,-27,-20,8,-30.44,-26.26,-44.96
Spain,2020-11-24,-33,-4,-12,-26,-19,8,-28.39,-23.71,-42.74
Spain,2020-11-25,-34,-2,-21,-28,-19,9,-27.89,-22.87,-42.68
Spain,2020-11-26,-35,-2,-27,-29,-20,9,-25.48,-21.34,-43.06
Spain,2020-11-27,-36,-1,-29,-30,-20,10,-20.24,-7.38,-33.07
Spain,2020-11-28,-39,-2,-25,-32,-17,10,-30.41,-15.37,-30.21
Spain,2020-11-29,-39,7,-23,-34,-16,9,-41.88,-30.34,-52.72
Spain,2020-11-30,-28,-2,-8,-24,-19,7,-28.23,-23.73,-42.52
Spain,2020-12-01,-30,0,-11,-23,-18,7,-26.34,-20.06,-39.84
Spain,2020-12-02,-30,2,-15,-25,-17,8,-24.76,-14.38,-39.54
Spain,2020-12-03,-29,3,-15,-24,-19,8,-20.88,-13.89,-37.15
Spain,2020-12-04,-34,2,-30,-28,-20,10,-18.47,-7.20999999999999,-30.56
Spain,2020-12-05,-39,0,-30,-33,-16,9,-29.44,-12.92,-32.27
Spain,2020-12-06,-38,9,-29,-38,-18,9,-38.32,-21.04,-47.1
Spain,2020-12-07,-23,-3,-9,-41,-61,16,-27.33,-17.99,-36.82
Spain,2020-12-08,-46,-52,-17,-53,-75,22,-36.98,-27.42,-51.4
Spain,2020-12-09,-28,11,-21,-26,-18,7,-25.37,-20.68,-40.88
Spain,2020-12-10,-29,4,-23,-26,-19,8,-22.32,-17.26,-38.52
Spain,2020-12-11,-33,1,-26,-28,-18,10,-16.95,-5.12,-28.15
Spain,2020-12-12,-34,-1,-15,-27,-12,8,-23.07,-9.39,-25.43
Spain,2020-12-13,-32,14,-15,-31,-11,7,-36.47,-27.47,-50.19
Spain,2020-12-14,-23,-2,-15,-24,-18,6,-22.02,-18.61,-39.96
Spain,2020-12-15,-23,1,-10,-22,-18,6,-21.41,-19.26,-38.02
Spain,2020-12-16,-25,1,-17,-24,-17,7,-19.61,-16.57,-37.17
Spain,2020-12-17,-23,5,-11,-22,-17,7,-15.65,-12.63,-33.15
Spain,2020-12-18,-27,1,-17,-24,-18,8,-7.77,-1,-23.04
Spain,2020-12-19,-32,-1,-24,-25,-12,8,-20.2,-11.89,-28.66
Spain,2020-12-20,-25,29,-15,-26,-9,6,-32,-24.47,-47.19
Spain,2020-12-21,-13,12,-1,-20,-22,6,-17.12,-15.6,-32.94
Spain,2020-12-22,-14,17,1,-20,-26,6,-13.35,-10.41,-28.22
Spain,2020-12-23,-11,35,-3,-23,-35,8,-12.61,-20.01,-30.13
Spain,2020-12-24,-25,18,-14,-41,-54,12,-47.27,-58.21,-59.54
Spain,2020-12-25,-73,-79,-29,-67,-82,24,-59.09,-59.62,-72.98
Spain,2020-12-26,-42,-21,-15,-35,-26,9,-32.97,-36.99,-45.59
Spain,2020-12-27,-32,17,-22,-35,-14,7,-34.55,-36.8,-53.71
Spain,2020-12-28,-16,7,-12,-34,-44,12,-21.64,-25.44,-37.17
Spain,2020-12-29,-17,13,-7,-32,-44,11,-18.99,-25.18,-33.98
Spain,2020-12-30,-14,32,-4,-31,-42,10,-18.3,-29.72,-35.31
Spain,2020-12-31,-28,17,-15,-44,-55,13,-39.17,-54.13,-52.96
Spain,2021-01-01,-75,-82,-37,-70,-83,26,-53.97,-57.69,-70.15
Spain,2021-01-02,-36,-7,-22,-34,-21,10,-26.77,-35.4,-44.1
Spain,2021-01-03,-29,20,-24,-34,-11,7,-31.16,-32.94,-52.23
Spain,2021-01-04,-9,16,-7,-30,-40,10,-21.44,-23.71,-38.3
Spain,2021-01-05,-9,29,-3,-29,-42,10,-29.25,-35.4,-42.7
Spain,2021-01-06,-56,-70,-22,-57,-76,21,-50.33,-48.89,-66.84
Spain,2021-01-07,-35,1,-32,-39,-37,14,-36.25,-31.36,-51.57
Spain,2021-01-08,-45,-7,-39,-41,-36,17,-33.59,-22.48,-47.73
Spain,2021-01-09,-58,-22,-44,-50,-32,17,-49.42,-49.15,-56.34
Spain,2021-01-10,-58,-21,-46,-50,-28,13,-47.29,-25.17,-59.25
Spain,2021-01-11,-36,-1,-25,-35,-31,13,-44.15,-23.68,-50.93
Spain,2021-01-12,-40,-5,-26,-35,-30,12,-43.21,-27.13,-51.43
Spain,2021-01-13,-42,-5,-26,-35,-28,11,-43.21,-29.11,-50.86
Spain,2021-01-14,-43,-7,-30,-36,-30,11,-41.33,-30.57,-48.85
Spain,2021-01-15,-46,-7,-31,-37,-30,12,-35.32,-24.95,-41.98
Spain,2021-01-16,-52,-12,-28,-39,-25,11,-41.1,-28.28,-42.41
Spain,2021-01-17,-55,-18,-31,-45,-27,10,-48.95,-33.04,-57.44
Spain,2021-01-18,-40,-10,-21,-34,-28,9,-38.17,-22.89,-46.74
Spain,2021-01-19,-43,-10,-24,-35,-29,10,-37.31,-23.91,-46.3
Spain,2021-01-20,-47,-15,-37,-38,-29,12,-36.3,-23.74,-48.24
Spain,2021-01-21,-47,-9,-31,-36,-27,11,-36.9,-25.49,-47.65
Spain,2021-01-22,-52,-11,-40,-40,-29,14,-34.95,-23.33,-43.53
Spain,2021-01-23,-58,-14,-43,-46,-28,14,-46.04,-30.55,-47.46
Spain,2021-01-24,-59,-18,-34,-47,-30,12,-50.81,-35.39,-57.33
Spain,2021-01-25,-45,-11,-30,-36,-27,10,-39.21,-28.14,-49.44
Spain,2021-01-26,-46,-9,-23,-34,-27,10,-38.03,-29.46,-47.61
Spain,2021-01-27,-47,-9,-17,-35,-26,11,-37.63,-25.82,-46.37
Spain,2021-01-28,-46,-7,-14,-34,-26,10,-36.07,-25.51,-44.85
Spain,2021-01-29,-49,-5,-17,-35,-27,12,-32.97,-18.67,-38.47
Spain,2021-01-30,-58,-11,-35,-46,-28,14,-44.45,-27.27,-43.94
Spain,2021-01-31,-60,-15,-35,-48,-30,12,-50.3,-31.38,-55.68
Spain,2021-02-01,-43,-7,-16,-34,-25,9,-37.07,-22.04,-44.77
Spain,2021-02-02,-45,-8,-15,-35,-26,10,-35.89,-21.57,-43.67
Spain,2021-02-03,-46,-5,-16,-35,-25,10,-35.23,-20.79,-44.31
Spain,2021-02-04,-46,-4,-21,-35,-25,10,-34.7,-20.55,-43.24
Spain,2021-02-05,-50,-3,-27,-36,-25,12,-30.45,-11.45,-36.05
Spain,2021-02-06,-58,-9,-36,-45,-28,13,-42.17,-18.35,-40.84
Spain,2021-02-07,-58,-15,-32,-46,-30,11,-47.44,-25.66,-53.55
Spain,2021-02-08,-44,-8,-26,-35,-25,9,-36.53,-20.07,-47.32
Spain,2021-02-09,-46,-8,-31,-35,-25,10,-35.47,-20.86,-47.27
Spain,2021-02-10,-44,-3,-19,-34,-23,10,-33.04,-16.97,-42.5
Spain,2021-02-11,-43,-3,-15,-32,-23,9,-30.88,-16.21,-41.42
Spain,2021-02-12,-46,0,-18,-33,-23,11,-25.21,-6.8,-31.88
Spain,2021-02-13,-48,-3,-9,-35,-23,10,-30.65,-9.45,-28.2
Spain,2021-02-14,-46,-5,-13,-38,-23,8,-36.43,-19.45,-41.25
Spain,2021-02-15,-38,-6,-5,-32,-29,9,-32.69,-18.53,-41.84
Spain,2021-02-16,-42,-8,-5,-31,-28,9,-30.88,-16.08,-40.59
Spain,2021-02-17,-41,-2,-5,-29,-23,9,-28.75,-14.33,-39.2
Spain,2021-02-18,-40,-1,-9,-29,-22,8,-26.9,-9.27,-36.91
Spain,2021-02-19,-42,1,-6,-30,-23,10,-18.78,4.7,-25.4
Spain,2021-02-20,-48,-6,-7,-33,-22,9,-23.91,-4.40000000000001,-25.05
Spain,2021-02-21,-55,-14,-38,-45,-26,10,-39.86,-21.17,-52.59
Spain,2021-02-22,-38,-5,-13,-32,-23,8,-29.82,-13.74,-42.32
Spain,2021-02-23,-38,-2,-2,-27,-21,7,-27.37,-13.62,-38.15
Spain,2021-02-24,-38,-1,-3,-28,-20,8,-25.49,-10.05,-36.42
Spain,2021-02-25,-37,2,-10,-27,-21,8,-24.16,-8.90000000000001,-36.04
Spain,2021-02-26,-38,5,-7,-27,-21,8,-14.2,4.04000000000001,-23.42
Spain,2021-02-27,-42,0,1,-29,-18,7,-15.67,4.63,-18.2
Spain,2021-02-28,-43,0,-8,-33,-19,6,-27.77,-11.36,-40.85
Spain,2021-03-01,-35,-9,-8,-30,-29,8,-27.06,-12.88,-41.54
Spain,2021-03-02,-34,2,-8,-26,-20,7,-24.85,-10.09,-36.38
Spain,2021-03-03,-33,4,-3,-25,-19,7,-22.87,-7.3,-34.77
Spain,2021-03-04,-33,4,-5,-25,-19,7,-21.6,-5.83,-33.88
Spain,2021-03-05,-35,4,-9,-25,-19,8,-10.61,9.51,-20.9
Spain,2021-03-06,-39,-1,-8,-28,-17,7,-13.55,5.73999999999999,-15.56
Spain,2021-03-07,-45,-7,-27,-37,-18,7,-30.84,-14.26,-45.14
Spain,2021-03-08,-31,-3,-15,-28,-21,7,-26.88,-14.53,-41.18
Spain,2021-03-09,-32,1,-6,-25,-19,6,-23.42,-10.58,-35.59
Spain,2021-03-10,-31,2,2,-24,-18,6,-21.43,-7.45,-33.88
Spain,2021-03-11,-31,3,-1,-24,-18,6,-18.85,-3.52,-32
Spain,2021-03-12,-33,5,-2,-24,-17,7,0,0,0
Spain,2021-03-13,-36,-2,8,-25,-15,5,-5.22,10.63,-8.05
Spain,2021-03-14,-36,1,1,-30,-15,4,-18.11,-7.03,-35.27
Spain,2021-03-15,-28,0,6,-24,-17,5,-20.97,-7.61,-35.52
Spain,2021-03-16,-29,1,4,-23,-18,5,-19.58,-6.16,-33.48
Spain,2021-03-17,-29,4,4,-24,-17,6,-17.23,-2.65000000000001,-31.53
Spain,2021-03-18,-27,13,-8,-24,-19,6,-14.62,1.58,-29.17
Spain,2021-03-19,-38,-20,-15,-40,-42,14,-15.78,0.430000000000007,-26.75
Spain,2021-03-20,-36,1,-8,-29,-17,7,-7.41,5.06999999999999,-14.43
Spain,2021-03-21,-36,1,1,-29,-14,4,-17.96,-10.22,-37.56
Spain,2021-03-22,-28,2,5,-24,-17,5,-22.3,-8.06999999999999,-37.4
Spain,2021-03-23,-29,2,10,-22,-17,5,-18.8,-4.36,-32.64
Spain,2021-03-24,-28,4,10,-23,-17,5,-15,0.480000000000004,-30.95
Spain,2021-03-25,-26,8,10,-20,-17,5,-11.5,6.01000000000001,-26.68
Spain,2021-03-26,-30,6,4,-23,-20,6,0.25,18.61,-15.25
Spain,2021-03-27,-33,1,11,-23,-13,4,4.19,8.59999999999999,-8.55
Spain,2021-03-28,-31,5,18,-24,-11,2,-7.75,-1.04000000000001,-27.46
Spain,2021-03-29,-21,5,29,-26,-31,6,-7.81,6.68000000000001,-20.96
Spain,2021-03-30,-21,10,29,-24,-31,6,-3.94,7.69,-17.68
Spain,2021-03-31,-14,27,37,-22,-32,4,1.45,7.5,-15.17
Spain,2021-04-01,-24,1,51,-37,-62,11,-0.0300000000000011,-5.08,-16.51
Spain,2021-04-02,-47,-53,42,-50,-75,19,0.709999999999994,-7.59,-19.21
Spain,2021-04-03,-33,9,21,-28,-21,4,3.40000000000001,-6.14,-10.86
Spain,2021-04-04,-30,13,20,-24,-12,1,-3.56999999999999,-6.13,-26.47
Spain,2021-04-05,-28,-13,45,-32,-47,9,-5.94,1.41,-25.43
Spain,2021-04-06,-25,13,9,-22,-22,5,-12.42,-2.17,-26.23
Spain,2021-04-07,-27,10,5,-24,-21,6,-12.2,0.280000000000001,-26.14
Spain,2021-04-08,-26,8,7,-22,-20,6,-10.24,4.61,-24.2
Spain,2021-04-09,-32,3,-10,-26,-20,8,-7.51000000000001,8.52,-19.87
Spain,2021-04-10,-36,1,-17,-30,-14,7,-12.41,5.31999999999999,-18.14
Spain,2021-04-11,-37,2,-18,-34,-14,6,-20.19,-8.91,-38.86
Spain,2021-04-12,-26,0,11,-23,-20,5,-18.56,-3.19,-32.1
Spain,2021-04-13,-29,4,-1,-22,-16,5,-18.82,-4.16,-32.47
Spain,2021-04-14,-29,5,0,-22,-16,6,-17.39,-1.29000000000001,-30.58
Spain,2021-04-15,-30,3,-7,-23,-17,7,-15.97,1.19,-30.1
Spain,2021-04-16,-31,6,-2,-23,-15,6,-5.44,18.49,-15.59
Spain,2021-04-17,-33,1,4,-25,-12,5,-5.53,15.27,-10.83
Spain,2021-04-18,-33,6,8,-26,-11,4,-15.18,-0.480000000000004,-31.76
Spain,2021-04-19,-26,2,8,-21,-15,5,-20.67,-3.13,-33.05
Spain,2021-04-20,-28,4,1,-21,-15,6,-17.63,-1.14,-31.64
Spain,2021-04-21,-29,4,-4,-24,-17,6,-16.09,-0.359999999999999,-30.4
Spain,2021-04-22,-28,6,-3,-22,-15,6,-14.72,4.03,-28.04
Spain,2021-04-23,-28,3,13,-18,-19,6,-1.84,21.59,-8.81999999999999
Spain,2021-04-24,-33,2,-1,-24,-13,5,-7.16,12.26,-12.74
Spain,2021-04-25,-39,0,-23,-35,-14,6,-20.84,-7.75,-41.94
Spain,2021-04-26,-26,2,-7,-23,-16,6,-19.11,-3.20999999999999,-34.7
Spain,2021-04-27,-28,4,-6,-22,-15,6,-16.57,0.489999999999995,-31.97
Spain,2021-04-28,-26,6,-1,-22,-15,6,-14.44,1.66,-29.91
Spain,2021-04-29,-24,10,-3,-21,-15,5,-10.58,5.5,-26.27
Spain,2021-04-30,-22,25,1,-19,-16,4,3.26,19.56,-11.68
Spain,2021-05-01,-44,-52,9,-29,-34,7,1.48,10.42,-8.45999999999999
Spain,2021-05-02,-13,54,4,-19,-3,0,-6.88,1.01000000000001,-25.61
Spain,2021-05-03,-19,10,16,-26,-28,6,-10.13,7.90000000000001,-22.82
Spain,2021-05-04,-21,12,17,-17,-17,4,-9.42,8.66,-21.11
Spain,2021-05-05,-22,11,13,-18,-14,4,-7.31,9.78,-21.77
Spain,2021-05-06,-21,10,14,-17,-14,4,-3.93000000000001,15.35,-18.55
Spain,2021-05-07,-23,10,18,-16,-13,4,12.14,32.81,-2.14
Spain,2021-05-08,-27,1,27,-16,-10,1,19.58,31.7,10.13
Spain,2021-05-09,-32,6,-15,-28,-12,3,-1.76000000000001,2.26,-27.75
Spain,2021-05-10,-21,6,1,-19,-16,4,-3.31,14.01,-19.5
Spain,2021-05-11,-20,7,9,-17,-15,4,-0.269999999999996,15.83,-15.74
Spain,2021-05-12,-20,9,8,-16,-15,4,4.09999999999999,19.9,-10.15
Spain,2021-05-13,-20,8,7,-16,-16,4,12.9,27.7,2.93000000000001
Spain,2021-05-14,-20,10,19,-14,-15,2,36.65,47.31,28.35
Spain,2021-05-15,-24,-2,23,-15,-14,0,37.18,40.31,36.83
Spain,2021-05-16,-27,8,8,-21,-10,-1,21.8,17.46,-9.86
Spain,2021-05-17,-19,3,24,-15,-18,4,5.23,19.19,-11.31
Spain,2021-05-18,-19,8,14,-15,-14,4,5.98,19.79,-9.74
Spain,2021-05-19,-19,9,18,-17,-13,4,8.68000000000001,21.07,-8.04000000000001
Spain,2021-05-20,-16,11,23,-18,-13,3,13.3,27.28,-3.19
Spain,2021-05-21,-19,11,20,-16,-14,2,36.16,45.14,18.21
Spain,2021-05-22,-25,0,21,-19,-9,1,33.31,32.4,28.48
Spain,2021-05-23,-31,6,-7,-26,-11,2,16.79,12.27,-9.78
Spain,2021-05-24,-16,5,25,-20,-21,4,12.59,22.86,-6.45
Spain,2021-05-25,-17,11,20,-15,-14,3,8.76000000000001,23.26,-5.98
Spain,2021-05-26,-17,12,21,-16,-13,3,9.8,24.58,-6.17
Spain,2021-05-27,-15,12,17,-15,-13,3,14.14,28.93,-2.62
Spain,2021-05-28,-15,13,27,-12,-12,1,38.98,47.43,20.69
Spain,2021-05-29,-20,2,34,-13,-8,-1,36.57,38.09,25.85
Spain,2021-05-30,-22,15,20,-18,-6,-1,24.17,19.69,-10.15
Spain,2021-05-31,-12,10,26,-14,-15,3,12.52,27.42,-8.28
Spain,2021-06-01,-14,14,14,-14,-14,4,12.86,32.35,-5.64
Spain,2021-06-02,-11,17,27,-12,-13,3,18.42,40.2,0.790000000000006
Spain,2021-06-03,-12,12,23,-14,-17,4,24.55,46.58,7.59
Spain,2021-06-04,-13,15,26,-12,-13,2,44.78,60.76,30.97
Spain,2021-06-05,-20,3,20,-15,-9,1,38.78,42.45,29.23
Spain,2021-06-06,-20,17,23,-14,-5,-2,33.66,38.09,-1.95999999999999
Spain,2021-06-07,-9,13,35,-12,-14,2,21.33,44.79,1.73999999999999
Spain,2021-06-08,-11,14,32,-11,-14,3,23.42,48.45,3.81
Spain,2021-06-09,-11,13,34,-12,-16,3,27.42,52.95,5.34
Spain,2021-06-10,-9,16,35,-11,-14,2,32.16,61.69,12.7
Spain,2021-06-11,-14,11,32,-11,-15,1,55.17,68.57,30.4
Spain,2021-06-12,-21,1,40,-12,-9,-2,51.31,57.81,36.02
Spain,2021-06-13,-23,16,23,-14,-7,-3,44.36,48.41,-0.530000000000001
Spain,2021-06-14,-10,12,33,-12,-17,2,27.71,56.88,8.03
Spain,2021-06-15,0,0,0,0,0,0,29.3,62.72,10.27
Spain,2021-06-16,0,0,0,0,0,0,31.95,60.8,12.3
Spain,2021-06-17,0,0,0,0,0,0,36.12,63.23,17.37
Sweden,2020-01-13,0,0,0,0,0,0,0,0,0
Sweden,2020-01-14,0,0,0,0,0,0,0.719999999999999,-1.09,0.599999999999994
Sweden,2020-01-15,0,0,0,0,0,0,3.7,0.670000000000002,9.04000000000001
Sweden,2020-01-16,0,0,0,0,0,0,7.45,2.31,7.33
Sweden,2020-01-17,0,0,0,0,0,0,11.72,2.76,21.86
Sweden,2020-01-18,0,0,0,0,0,0,19.02,10.37,23.88
Sweden,2020-01-19,0,0,0,0,0,0,18.63,11.8,4.39
Sweden,2020-01-20,0,0,0,0,0,0,3.59,7.03,11.64
Sweden,2020-01-21,0,0,0,0,0,0,5.70999999999999,4.25,15.29
Sweden,2020-01-22,0,0,0,0,0,0,8.06999999999999,6.43000000000001,15.5
Sweden,2020-01-23,0,0,0,0,0,0,8.98,4.09,10.32
Sweden,2020-01-24,0,0,0,0,0,0,20.11,13.28,34.48
Sweden,2020-01-25,0,0,0,0,0,0,29.88,21.42,46.44
Sweden,2020-01-26,0,0,0,0,0,0,20.86,12.38,-2.53
Sweden,2020-01-27,0,0,0,0,0,0,5.31999999999999,7.42,5.08
Sweden,2020-01-28,0,0,0,0,0,0,6.09999999999999,7.58,7.55
Sweden,2020-01-29,0,0,0,0,0,0,8.5,4.87,12.9
Sweden,2020-01-30,0,0,0,0,0,0,10.73,3.88,12.2
Sweden,2020-01-31,0,0,0,0,0,0,19.31,9.59,29.59
Sweden,2020-02-01,0,0,0,0,0,0,28.96,15.41,39.5
Sweden,2020-02-02,0,0,0,0,0,0,24.8,14.12,2.43000000000001
Sweden,2020-02-03,0,0,0,0,0,0,5.05,8.11,7.73999999999999
Sweden,2020-02-04,0,0,0,0,0,0,6.17,8.69,8.87999999999999
Sweden,2020-02-05,0,0,0,0,0,0,10.49,10.05,16.1
Sweden,2020-02-06,0,0,0,0,0,0,11.58,9.81999999999999,14.32
Sweden,2020-02-07,0,0,0,0,0,0,21.04,20.22,26.58
Sweden,2020-02-08,0,0,0,0,0,0,31.85,21.26,32.69
Sweden,2020-02-09,0,0,0,0,0,0,27.06,12.38,-13.23
Sweden,2020-02-10,0,0,0,0,0,0,6.17,8.16,0.790000000000006
Sweden,2020-02-11,0,0,0,0,0,0,9.44,8.44,9.40000000000001
Sweden,2020-02-12,0,0,0,0,0,0,12.45,7.11,9.93000000000001
Sweden,2020-02-13,0,0,0,0,0,0,15.86,6.42,13.56
Sweden,2020-02-14,0,0,0,0,0,0,27.85,12.57,38.59
Sweden,2020-02-15,2,0,3,4,-2,0,39.42,18.27,33.07
Sweden,2020-02-16,-10,-7,-30,-11,-5,2,31.24,12.72,-14.32
Sweden,2020-02-17,-4,-3,-3,-6,-6,2,8.78,9.38,3.01
Sweden,2020-02-18,0,0,13,-4,-5,1,10.86,11.73,9.34999999999999
Sweden,2020-02-19,3,1,26,-3,-5,1,16.62,11.12,16.71
Sweden,2020-02-20,1,1,-1,-6,-6,1,19.94,8.83,10.84
Sweden,2020-02-21,5,0,22,-2,-7,1,27.9,12.67,29.4
Sweden,2020-02-22,0,-1,-10,-2,-3,1,40.44,14.66,17.79
Sweden,2020-02-23,2,0,23,0,-1,0,35.95,9.64,-6.86
Sweden,2020-02-24,2,0,24,-3,-4,1,9.91,3.29000000000001,2.01
Sweden,2020-02-25,8,9,8,-3,-4,1,13.16,3.16,3.59999999999999
Sweden,2020-02-26,5,2,4,-5,-4,1,14.81,4.20999999999999,6.05
Sweden,2020-02-27,7,4,10,-2,-5,1,19.45,4.68000000000001,7.09999999999999
Sweden,2020-02-28,7,2,16,-1,-6,1,24.7,6.51000000000001,23.34
Sweden,2020-02-29,8,4,8,5,0,0,34.96,10.13,25.17
Sweden,2020-03-01,-1,-2,-7,-6,-2,1,31.01,2.42,-12.96
Sweden,2020-03-02,1,2,10,-3,-2,1,6.66,1.12,2.28
Sweden,2020-03-03,0,2,5,-4,-2,1,7.93000000000001,-0.290000000000006,3.52
Sweden,2020-03-04,-2,-1,-2,-5,-2,1,10.3,-1.38,3.18000000000001
Sweden,2020-03-05,0,3,8,-4,-2,1,13.25,1,7.31
Sweden,2020-03-06,2,1,24,-1,-2,1,20.88,8.83,30.14
Sweden,2020-03-07,5,4,36,6,0,0,28.48,12.09,35.61
Sweden,2020-03-08,1,-2,0,-6,-1,1,24.21,2.58,-8.44
Sweden,2020-03-09,-2,0,8,-5,0,1,3.79000000000001,-2.31,1.54000000000001
Sweden,2020-03-10,-4,1,3,-6,0,1,3.06,-6.79000000000001,0.219999999999999
Sweden,2020-03-11,-4,4,10,-7,-1,2,1.18000000000001,-13.61,-2.87
Sweden,2020-03-12,-12,11,-17,-16,-4,4,-7.29000000000001,-23.33,-22.75
Sweden,2020-03-13,-13,8,-4,-19,-10,6,-5.64,-25.16,-14.14
Sweden,2020-03-14,-17,9,59,-13,-6,3,-4.03,-28.26,-10.28
Sweden,2020-03-15,-25,-2,-15,-30,-10,5,-7.90000000000001,-31.88,-39.52
Sweden,2020-03-16,-19,3,11,-25,-17,8,-20.7,-38.61,-32.23
Sweden,2020-03-17,-24,0,2,-32,-21,9,-22.04,-43.09,-36.7
Sweden,2020-03-18,-26,-3,1,-37,-27,11,-21.23,-44.75,-38.47
